Regiao;Sexo;Cor;Renda
Nordeste;Feminino;Parda;800
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Branca;0
Nordeste;Feminino;Parda;300
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Parda;1300
Nordeste;Masculino;Parda;350
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;400
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;400
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Parda;450
Nordeste;Masculino;Parda;250
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;1014
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;1000
Nordeste;Masculino;Parda;2500
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;150
Nordeste;Masculino;Parda;250
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;150
Nordeste;Masculino;Parda;350
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;1100
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;80
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Parda;1400
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;350
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;450
Nordeste;Masculino;Parda;900
Nordeste;Masculino;Parda;788
Nordeste;Feminino;Parda;140
Nordeste;Masculino;Parda;0
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;500
Nordeste;Feminino;Parda;1200
Nordeste;Masculino;Branca;1500
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Branca;1200
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Branca;80
Nordeste;Feminino;Parda;90
Nordeste;Masculino;Parda;160
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;300
Nordeste;Feminino;Branca;350
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Parda;80
Nordeste;Masculino;Parda;800
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;1500
Nordeste;Masculino;Parda;180
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Preta;1000
Nordeste;Masculino;Parda;140
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Branca;0
Nordeste;Masculino;Preta;600
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Parda;1200
Nordeste;Masculino;Preta;200
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;500
Nordeste;Feminino;Parda;0
Nordeste;Feminino;Parda;120
Nordeste;Masculino;Branca;5000
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Branca;1200
Nordeste;Masculino;Parda;600
Nordeste;Feminino;Preta;400
Nordeste;Masculino;Preta;500
Nordeste;Feminino;Preta;1000
Nordeste;Masculino;Parda;2200
Nordeste;Feminino;Preta;120
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;1800
Nordeste;Masculino;Branca;780
Nordeste;Masculino;Parda;1000
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Branca;1500
Nordeste;Masculino;Parda;3000
Nordeste;Masculino;Branca;800
Nordeste;Masculino;Branca;2000
Nordeste;Masculino;Branca;0
Nordeste;Masculino;Parda;1000
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;600
Nordeste;Feminino;Parda;900
Nordeste;Feminino;Parda;1000
Nordeste;Masculino;Indígena;0
Nordeste;Masculino;Indígena;0
Nordeste;Masculino;Indígena;0
Nordeste;Masculino;Indígena;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;900
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Branca;0
Nordeste;Masculino;Parda;1500
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;150
Nordeste;Masculino;Preta;0
Nordeste;Feminino;Parda;300
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;0
Nordeste;Feminino;Preta;788
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;0
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Parda;120
Nordeste;Feminino;Parda;100
Nordeste;Masculino;Parda;120
Nordeste;Masculino;Parda;80
Nordeste;Masculino;Parda;290
Nordeste;Masculino;Preta;190
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;125
Nordeste;Masculino;Parda;230
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;150
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Branca;80
Nordeste;Feminino;Branca;1500
Nordeste;Feminino;Branca;2300
Nordeste;Feminino;Branca;1200
Nordeste;Masculino;Parda;1100
Nordeste;Masculino;Parda;100
Nordeste;Masculino;Branca;788
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Preta;200
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;2500
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Preta;350
Nordeste;Feminino;Branca;1000
Nordeste;Feminino;Parda;450
Nordeste;Masculino;Branca;788
Nordeste;Masculino;Branca;833
Nordeste;Masculino;Branca;4400
Nordeste;Feminino;Parda;1900
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Branca;1200
Nordeste;Feminino;Parda;780
Nordeste;Masculino;Branca;1200
Nordeste;Masculino;Parda;1300
Nordeste;Feminino;Preta;500
Nordeste;Masculino;Parda;1000
Nordeste;Feminino;Parda;100
Nordeste;Masculino;Preta;400
Nordeste;Masculino;Parda;120
Nordeste;Masculino;Parda;700
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Preta;200
Nordeste;Feminino;Preta;80
Nordeste;Feminino;Parda;90
Nordeste;Masculino;Branca;220
Nordeste;Feminino;Parda;300
Nordeste;Masculino;Parda;220
Nordeste;Feminino;Parda;100
Nordeste;Feminino;Parda;40
Nordeste;Feminino;Parda;0
Nordeste;Feminino;Preta;0
Nordeste;Masculino;Preta;150
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Preta;65
Nordeste;Masculino;Preta;45
Nordeste;Masculino;Preta;45
Nordeste;Feminino;Preta;80
Nordeste;Masculino;Parda;55
Nordeste;Masculino;Preta;65
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;400
Nordeste;Feminino;Parda;500
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Branca;788
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;250
Nordeste;Feminino;Parda;300
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;400
Nordeste;Masculino;Preta;400
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;150
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Branca;500
Nordeste;Masculino;Parda;788
Nordeste;Feminino;Parda;500
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;150
Nordeste;Masculino;Parda;300
Nordeste;Feminino;Parda;150
Nordeste;Masculino;Parda;350
Nordeste;Feminino;Parda;200
Nordeste;Masculino;Parda;350
Nordeste;Masculino;Parda;4000
Nordeste;Feminino;Parda;788
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;500
Nordeste;Feminino;Preta;300
Nordeste;Feminino;Parda;700
Nordeste;Feminino;Branca;788
Nordeste;Feminino;Parda;818
Nordeste;Masculino;Parda;80
Nordeste;Masculino;Parda;1000
Nordeste;Masculino;Parda;500
Nordeste;Feminino;Parda;320
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Parda;1000
Nordeste;Masculino;Indígena;800
Nordeste;Feminino;Parda;1600
Nordeste;Feminino;Preta;400
Nordeste;Feminino;Parda;100
Nordeste;Masculino;Indígena;200
Nordeste;Feminino;Branca;2500
Nordeste;Feminino;Parda;300
Nordeste;Masculino;Preta;700
Nordeste;Feminino;Parda;788
Nordeste;Feminino;Preta;0
Nordeste;Feminino;Preta;1000
Nordeste;Feminino;Parda;0
Nordeste;Feminino;Preta;0
Nordeste;Masculino;Parda;300
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Preta;900
Nordeste;Masculino;Branca;450
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;350
Nordeste;Masculino;Branca;625
Nordeste;Masculino;Indígena;900
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Branca;0
Nordeste;Masculino;Branca;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Branca;788
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Branca;1500
Nordeste;Masculino;Branca;0
Nordeste;Feminino;Parda;0
Nordeste;Feminino;Branca;0
Nordeste;Feminino;Branca;788
Nordeste;Feminino;Preta;250
Nordeste;Feminino;Branca;700
Nordeste;Masculino;Parda;3000
Nordeste;Masculino;Branca;250
Nordeste;Feminino;Parda;1000
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;1000
Nordeste;Masculino;Parda;2000
Nordeste;Feminino;Branca;0
Nordeste;Feminino;Preta;480
Nordeste;Masculino;Branca;600
Nordeste;Masculino;Parda;1600
Nordeste;Feminino;Parda;650
Nordeste;Masculino;Branca;1200
Nordeste;Feminino;Parda;250
Nordeste;Feminino;Branca;789
Nordeste;Feminino;Parda;2500
Nordeste;Masculino;Branca;5500
Nordeste;Feminino;Parda;600
Nordeste;Feminino;Preta;1600
Nordeste;Masculino;Branca;800
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Preta;500
Nordeste;Masculino;Branca;1000
Nordeste;Masculino;Parda;900
Nordeste;Masculino;Parda;240
Nordeste;Masculino;Parda;1500
Nordeste;Feminino;Parda;250
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;600
Nordeste;Masculino;Parda;0
Nordeste;Feminino;Preta;850
Nordeste;Feminino;Branca;150
Nordeste;Feminino;Preta;100
Nordeste;Masculino;Branca;700
Nordeste;Masculino;Parda;100
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;150
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;1500
Nordeste;Masculino;Parda;0
Nordeste;Feminino;Preta;280
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;600
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Preta;300
Nordeste;Masculino;Parda;140
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;66
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;950
Nordeste;Masculino;Parda;5000
Nordeste;Feminino;Parda;800
Nordeste;Feminino;Parda;740
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;1000
Nordeste;Masculino;Parda;65
Nordeste;Masculino;Parda;85
Nordeste;Masculino;Branca;700
Nordeste;Masculino;Branca;300
Nordeste;Masculino;Parda;60
Nordeste;Feminino;Parda;600
Nordeste;Masculino;Branca;1190
Nordeste;Masculino;Parda;150
Nordeste;Feminino;Branca;75
Nordeste;Masculino;Branca;788
Nordeste;Masculino;Parda;30
Nordeste;Feminino;Parda;60
Nordeste;Feminino;Parda;60
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;100
Nordeste;Masculino;Parda;50
Nordeste;Feminino;Branca;0
Nordeste;Feminino;Parda;96
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;60
Nordeste;Masculino;Parda;60
Nordeste;Masculino;Preta;60
Nordeste;Masculino;Parda;60
Nordeste;Masculino;Parda;788
Nordeste;Feminino;Parda;120
Nordeste;Masculino;Branca;500
Nordeste;Masculino;Branca;900
Nordeste;Masculino;Branca;120
Nordeste;Feminino;Parda;200
Nordeste;Masculino;Preta;200
Nordeste;Masculino;Parda;280
Nordeste;Masculino;Preta;300
Nordeste;Masculino;Preta;1000
Nordeste;Masculino;Branca;120
Nordeste;Masculino;Parda;1250
Nordeste;Masculino;Parda;1100
Nordeste;Masculino;Parda;450
Nordeste;Masculino;Preta;850
Nordeste;Masculino;Preta;1500
Nordeste;Masculino;Branca;700
Nordeste;Masculino;Parda;1700
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;650
Nordeste;Masculino;Parda;750
Nordeste;Masculino;Parda;800
Nordeste;Feminino;Parda;1250
Nordeste;Feminino;Parda;40
Nordeste;Masculino;Parda;1200
Nordeste;Feminino;Parda;1890
Nordeste;Masculino;Branca;800
Nordeste;Masculino;Parda;600
Nordeste;Masculino;Parda;1200
Nordeste;Masculino;Parda;600
Nordeste;Feminino;Parda;1100
Nordeste;Masculino;Parda;1500
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Branca;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;100
Nordeste;Feminino;Preta;0
Nordeste;Masculino;Preta;0
Nordeste;Feminino;Parda;360
Nordeste;Feminino;Parda;180
Nordeste;Feminino;Parda;400
Nordeste;Feminino;Parda;100
Nordeste;Masculino;Parda;0
Nordeste;Feminino;Preta;50
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Preta;250
Nordeste;Feminino;Preta;950
Nordeste;Masculino;Parda;2000
Nordeste;Masculino;Branca;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;4000
Nordeste;Feminino;Parda;2000
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;900
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;0
Nordeste;Feminino;Branca;300
Nordeste;Feminino;Parda;300
Nordeste;Feminino;Branca;1200
Nordeste;Masculino;Branca;1500
Nordeste;Feminino;Branca;350
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Branca;3000
Nordeste;Masculino;Preta;1500
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Branca;788
Nordeste;Masculino;Parda;1500
Nordeste;Masculino;Branca;3000
Nordeste;Feminino;Parda;50
Nordeste;Masculino;Branca;2000
Nordeste;Feminino;Branca;788
Nordeste;Feminino;Preta;300
Nordeste;Feminino;Branca;8500
Nordeste;Masculino;Branca;4000
Nordeste;Feminino;Branca;2500
Nordeste;Masculino;Parda;1500
Nordeste;Masculino;Parda;2000
Nordeste;Masculino;Preta;5000
Nordeste;Masculino;Branca;3000
Nordeste;Feminino;Parda;5600
Nordeste;Feminino;Parda;1400
Nordeste;Feminino;Parda;788
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;2500
Nordeste;Masculino;Branca;1182
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;1252
Nordeste;Masculino;Parda;1200
Nordeste;Masculino;Parda;1200
Nordeste;Masculino;Parda;500
Nordeste;Feminino;Branca;1200
Nordeste;Feminino;Parda;830
Nordeste;Masculino;Preta;800
Nordeste;Masculino;Parda;2000
Nordeste;Feminino;Branca;788
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;1500
Nordeste;Feminino;Parda;400
Nordeste;Masculino;Parda;1200
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Branca;850
Nordeste;Masculino;Preta;1200
Nordeste;Masculino;Parda;1500
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Preta;15000
Nordeste;Masculino;Parda;1000
Nordeste;Feminino;Branca;5000
Nordeste;Masculino;Parda;1182
Nordeste;Feminino;Branca;5000
Nordeste;Feminino;Branca;827
Nordeste;Feminino;Parda;60
Nordeste;Feminino;Branca;0
Nordeste;Masculino;Parda;1200
Nordeste;Masculino;Branca;1000
Nordeste;Feminino;Branca;788
Nordeste;Feminino;Parda;0
Nordeste;Feminino;Parda;2385
Nordeste;Feminino;Parda;972
Nordeste;Masculino;Parda;1500
Nordeste;Masculino;Parda;4121
Nordeste;Masculino;Parda;2500
Nordeste;Feminino;Parda;1000
Nordeste;Masculino;Preta;3200
Nordeste;Masculino;Parda;1080
Nordeste;Masculino;Parda;1400
Nordeste;Feminino;Branca;200
Nordeste;Feminino;Parda;1100
Nordeste;Masculino;Preta;1500
Nordeste;Feminino;Parda;0
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;788
Nordeste;Feminino;Parda;788
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Preta;600
Nordeste;Masculino;Parda;2250
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;1300
Nordeste;Feminino;Preta;500
Nordeste;Masculino;Parda;800
Nordeste;Feminino;Branca;0
Nordeste;Masculino;Parda;3900
Nordeste;Masculino;Parda;300
Nordeste;Feminino;Preta;1500
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Branca;500
Nordeste;Masculino;Preta;788
Nordeste;Masculino;Parda;400
Nordeste;Masculino;Parda;500
Nordeste;Masculino;Parda;2000
Nordeste;Masculino;Branca;800
Nordeste;Feminino;Parda;200
Nordeste;Masculino;Parda;1200
Nordeste;Feminino;Preta;788
Nordeste;Masculino;Branca;600
Nordeste;Feminino;Parda;200
Nordeste;Masculino;Parda;360
Nordeste;Feminino;Parda;80
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Parda;300
Nordeste;Feminino;Parda;130
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;350
Nordeste;Masculino;Preta;0
Nordeste;Masculino;Parda;640
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;0
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Branca;80
Nordeste;Masculino;Preta;300
Nordeste;Masculino;Parda;650
Nordeste;Feminino;Branca;2000
Nordeste;Masculino;Parda;1000
Nordeste;Feminino;Preta;788
Nordeste;Masculino;Parda;800
Nordeste;Masculino;Parda;1200
Nordeste;Masculino;Parda;1200
Nordeste;Masculino;Branca;800
Nordeste;Feminino;Preta;1000
Nordeste;Masculino;Parda;1600
Nordeste;Feminino;Parda;788
Nordeste;Feminino;Parda;400
Nordeste;Masculino;Parda;750
Nordeste;Masculino;Parda;788
Nordeste;Feminino;Preta;40
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Parda;0
Nordeste;Feminino;Preta;80
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Preta;300
Nordeste;Masculino;Preta;250
Nordeste;Feminino;Preta;300
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;1200
Nordeste;Masculino;Parda;600
Nordeste;Masculino;Parda;788
Nordeste;Feminino;Parda;2200
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Branca;300
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Parda;350
Nordeste;Feminino;Parda;400
Nordeste;Masculino;Parda;788
Nordeste;Masculino;Preta;200
Nordeste;Masculino;Parda;950
Nordeste;Masculino;Preta;500
Nordeste;Masculino;Parda;400
Nordeste;Feminino;Preta;200
Nordeste;Feminino;Parda;200
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;350
Nordeste;Masculino;Parda;150
Nordeste;Masculino;Parda;350
Nordeste;Feminino;Parda;150
Nordeste;Masculino;Parda;1014
Nordeste;Masculino;Parda;700
Nordeste;Masculino;Parda;500
Nordeste;Feminino;Parda;300
Nordeste;Feminino;Parda;200
Nordeste;Masculino;Parda;600
Nordeste;Feminino;Parda;40
Nordeste;Masculino;Preta;400
Nordeste;Masculino;Branca;2000
Nordeste;Feminino;Parda;250
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;800
Nordeste;Feminino;Parda;888
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;300
Nordeste;Feminino;Parda;200
Nordeste;Masculino;Parda;788
Nordeste;Feminino;Parda;350
Nordeste;Masculino;Parda;788
Nordeste;Feminino;Preta;1600
Nordeste;Masculino;Parda;500
Nordeste;Feminino;Parda;200
Nordeste;Feminino;Preta;100
Nordeste;Masculino;Parda;100
Nordeste;Feminino;Parda;100
Nordeste;Feminino;Parda;120
Nordeste;Masculino;Preta;120
Nordeste;Masculino;Parda;300
Nordeste;Masculino;Parda;1900
Nordeste;Masculino;Preta;788
Nordeste;Feminino;Parda;180
Nordeste;Feminino;Branca;200
Nordeste;Feminino;Preta;250
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;500
Nordeste;Feminino;Preta;500
Nordeste;Masculino;Preta;250
Nordeste;Feminino;Parda;100
Nordeste;Feminino;Parda;300
Nordeste;Masculino;Parda;200
Nordeste;Masculino;Parda;200
Nordeste;Feminino;Parda;800
Nordeste;Feminino;Parda;200
Nordeste;Feminino;Preta;0
Nordeste;Feminino;Parda;1000
Nordeste;Masculino;Parda;1500
Nordeste;Masculino;Parda;1100
Nordeste;Masculino;Parda;900
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;850
Nordeste;Masculino;Preta;100
Nordeste;Masculino;Branca;500
Nordeste;Masculino;Preta;788
Nordeste;Feminino;Parda;0
Nordeste;Masculino;Parda;3000
